Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,EducationField,Gender,HourlyRate,JobRole,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,StandardHours,WorkLifeBalance,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager
33,0,Travel_Rarely,516,Research & Development,8,Life Sciences,Male,69,Healthcare Representative,3,6388,2,Yes,17,3,80,3,0,0,0
32,0,Travel_Rarely,495,Research & Development,10,Medical,Male,64,Manager,4,11244,2,No,25,4,80,4,5,0,0
54,0,Travel_Frequently,1050,Research & Development,11,Medical,Female,87,Manager,4,16032,3,No,20,4,80,3,14,1,12
29,1,Travel_Rarely,224,Research & Development,1,Technical Degree,Male,100,Research Scientist,1,2362,6,No,13,3,80,1,9,0,7
44,0,Travel_Rarely,136,Research & Development,28,Life Sciences,Male,32,Research Director,1,16328,3,No,13,3,80,4,20,14,17
39,0,Travel_Rarely,1089,Research & Development,6,Life Sciences,Female,32,Manufacturing Director,2,8376,4,No,18,3,80,3,2,2,2
46,0,Travel_Rarely,228,Sales,3,Life Sciences,Female,51,Manager,2,16606,8,No,12,3,80,4,13,5,1
35,0,Travel_Rarely,1029,Research & Development,16,Life Sciences,Female,91,Healthcare Representative,2,8606,1,No,19,3,80,1,11,3,3
23,0,Travel_Rarely,507,Research & Development,20,Life Sciences,Male,97,Laboratory Technician,3,2272,0,No,14,3,80,3,4,1,2
40,1,Travel_Rarely,676,Research & Development,9,Life Sciences,Male,86,Laboratory Technician,1,2018,3,No,14,3,80,1,5,1,0
34,0,Travel_Rarely,971,Sales,1,Technical Degree,Male,64,Sales Executive,3,7083,1,Yes,14,3,80,3,10,8,6
31,1,Travel_Frequently,561,Research & Development,3,Life Sciences,Female,33,Research Scientist,3,4084,1,No,12,3,80,1,7,7,7
50,0,Travel_Frequently,333,Research & Development,22,Medical,Male,88,Research Director,4,14411,1,Yes,13,3,80,3,32,13,9
34,0,Travel_Rarely,1440,Sales,7,Technical Degree,Male,55,Sales Representative,3,2308,0,Yes,25,4,80,3,11,5,7
42,0,Travel_Rarely,1210,Research & Development,2,Medical,Male,68,Laboratory Technician,2,4841,4,No,14,3,80,3,1,0,0
37,0,Travel_Rarely,674,Research & Development,13,Medical,Male,47,Research Scientist,4,4285,1,No,17,3,80,3,10,3,7
29,0,Travel_Rarely,441,Research & Development,8,Other,Female,39,Healthcare Representative,1,9715,3,No,13,3,80,3,7,0,7
33,0,Travel_Rarely,575,Research & Development,25,Life Sciences,Male,44,Manufacturing Director,2,4320,1,No,13,3,80,3,5,0,2
45,0,Travel_Rarely,950,Research & Development,28,Technical Degree,Male,97,Research Scientist,4,2132,4,No,20,4,80,3,5,0,3
42,0,Travel_Frequently,288,Research & Development,2,Life Sciences,Male,40,Healthcare Representative,4,10124,2,Yes,14,3,80,1,20,13,9
40,0,Travel_Rarely,1342,Sales,9,Medical,Male,47,Sales Executive,1,5473,0,No,12,3,80,4,8,7,1
33,0,Travel_Rarely,589,Research & Development,28,Life Sciences,Male,79,Laboratory Technician,3,5207,1,Yes,12,3,80,3,15,5,7
40,0,Travel_Rarely,898,Human Resources,6,Medical,Male,38,Manager,4,16437,1,Yes,21,4,80,3,21,7,7
24,0,Travel_Rarely,350,Research & Development,21,Technical Degree,Male,57,Laboratory Technician,1,2296,0,No,14,3,80,3,1,0,0
40,0,Non-Travel,1142,Research & Development,8,Life Sciences,Male,72,Healthcare Representative,4,4069,3,Yes,18,3,80,3,2,2,2
45,0,Travel_Rarely,538,Research & Development,1,Technical Degree,Male,66,Healthcare Representative,2,7441,1,No,12,3,80,3,10,7,7
35,0,Travel_Rarely,1402,Sales,28,Life Sciences,Female,98,Sales Representative,3,2430,0,No,23,4,80,3,5,4,2
32,0,Travel_Rarely,824,Research & Development,5,Life Sciences,Female,67,Research Scientist,2,5878,3,No,12,3,80,3,7,2,5
36,0,Travel_Rarely,1157,Sales,2,Life Sciences,Male,70,Sales Representative,4,2644,3,Yes,21,4,80,2,3,1,2
48,0,Travel_Rarely,492,Sales,16,Life Sciences,Female,96,Sales Executive,3,6439,8,No,14,3,80,3,8,7,7
29,0,Travel_Rarely,598,Research & Development,9,Life Sciences,Male,91,Research Scientist,3,2451,6,No,18,3,80,2,1,0,0
33,0,Travel_Rarely,1242,Sales,8,Life Sciences,Male,46,Sales Executive,1,6392,2,No,13,3,80,1,2,2,2
30,1,Travel_Rarely,740,Sales,1,Life Sciences,Male,64,Sales Executive,1,9714,1,No,11,3,80,3,10,6,7
38,0,Travel_Frequently,888,Human Resources,10,Human Resources,Male,71,Human Resources,3,6077,3,No,11,3,80,3,6,1,2
35,0,Travel_Rarely,992,Research & Development,1,Medical,Male,68,Laboratory Technician,1,2450,1,No,19,3,80,3,3,1,2
30,0,Travel_Rarely,1288,Sales,29,Technical Degree,Male,33,Sales Executive,2,9250,3,No,12,3,80,3,4,1,3
35,1,Travel_Rarely,104,Research & Development,2,Life Sciences,Female,69,Laboratory Technician,1,2074,1,Yes,12,3,80,3,1,0,0
53,1,Travel_Rarely,607,Research & Development,2,Technical Degree,Female,78,Manufacturing Director,4,10169,0,No,16,3,80,3,33,1,9
38,1,Travel_Rarely,903,Research & Development,2,Medical,Male,81,Manufacturing Director,2,4855,4,No,11,3,80,3,5,1,4
32,0,Non-Travel,1200,Research & Development,1,Technical Degree,Male,62,Research Scientist,1,4087,4,No,14,3,80,2,6,1,2
48,0,Travel_Rarely,1108,Research & Development,15,Other,Female,65,Research Scientist,1,2367,8,No,12,3,80,2,8,7,6
34,0,Travel_Rarely,479,Research & Development,7,Medical,Male,35,Research Scientist,4,2972,1,No,13,3,80,1,1,0,0
55,0,Travel_Rarely,685,Sales,26,Marketing,Male,60,Manager,4,19586,1,No,21,4,80,3,36,2,13
34,0,Travel_Rarely,1351,Research & Development,1,Life Sciences,Male,45,Research Scientist,4,5484,9,No,17,3,80,2,2,2,1
26,0,Travel_Rarely,474,Research & Development,3,Life Sciences,Female,89,Research Scientist,4,2061,1,No,21,4,80,3,1,0,0
38,0,Travel_Rarely,1245,Sales,14,Life Sciences,Male,80,Sales Executive,2,9924,0,No,11,3,80,3,9,7,7
38,0,Travel_Rarely,437,Sales,16,Life Sciences,Female,90,Sales Executive,2,4198,2,No,12,3,80,4,3,1,2
36,0,Travel_Rarely,884,Sales,1,Life Sciences,Female,73,Sales Executive,3,6815,6,No,13,3,80,3,1,0,0
29,0,Travel_Rarely,1370,Research & Development,3,Medical,Male,87,Laboratory Technician,1,4723,1,Yes,18,3,80,3,10,1,5
35,0,Travel_Rarely,670,Research & Development,10,Medical,Female,51,Healthcare Representative,3,6142,3,Yes,16,3,80,3,5,0,4
39,0,Travel_Rarely,1462,Sales,6,Medical,Male,38,Sales Executive,3,8237,2,No,11,3,80,3,7,7,6
29,0,Travel_Frequently,995,Research & Development,2,Life Sciences,Male,87,Healthcare Representative,4,8853,1,No,19,3,80,4,6,1,3
50,0,Travel_Rarely,264,Sales,9,Marketing,Male,59,Manager,3,19331,4,Yes,16,3,80,3,1,0,0
23,0,Travel_Rarely,977,Research & Development,10,Technical Degree,Male,45,Research Scientist,3,2073,2,No,16,3,80,3,2,2,2
36,0,Travel_Frequently,1302,Research & Development,6,Life Sciences,Male,80,Laboratory Technician,1,5562,3,Yes,13,3,80,3,3,0,2
42,0,Travel_Rarely,1059,Research & Development,9,Other,Male,93,Manager,4,19613,8,No,22,4,80,3,1,0,1
35,0,Travel_Rarely,750,Research & Development,28,Life Sciences,Male,46,Laboratory Technician,3,3407,1,No,17,3,80,2,10,6,8
34,0,Travel_Frequently,653,Research & Development,10,Technical Degree,Male,92,Healthcare Representative,3,5063,1,No,14,3,80,2,8,7,7
40,0,Travel_Rarely,118,Sales,14,Life Sciences,Female,84,Sales Executive,1,4639,1,No,15,3,80,3,5,1,2
43,0,Travel_Rarely,990,Research & Development,27,Technical Degree,Male,87,Laboratory Technician,2,4876,5,No,12,3,80,3,6,0,2
35,0,Travel_Rarely,1349,Research & Development,7,Life Sciences,Male,63,Laboratory Technician,4,2690,1,No,18,3,80,2,1,0,1
46,0,Travel_Rarely,563,Sales,1,Life Sciences,Male,56,Manager,1,17567,1,No,15,3,80,1,26,0,12
28,1,Travel_Rarely,329,Research & Development,24,Medical,Male,51,Laboratory Technician,2,2408,1,Yes,17,3,80,3,1,0,0
22,0,Non-Travel,457,Research & Development,26,Other,Female,85,Research Scientist,3,2814,1,Yes,14,3,80,2,4,1,3
50,0,Travel_Frequently,1234,Research & Development,20,Medical,Male,41,Healthcare Representative,3,11245,2,Yes,15,3,80,3,30,12,13
32,0,Travel_Rarely,634,Research & Development,5,Other,Female,35,Research Scientist,4,3312,3,No,17,3,80,3,3,0,2
44,0,Travel_Rarely,1313,Research & Development,7,Medical,Female,31,Research Director,4,19049,0,Yes,14,3,80,2,22,1,10
30,0,Travel_Rarely,241,Research & Development,7,Medical,Male,48,Research Scientist,2,2141,1,No,12,3,80,2,6,1,1
45,0,Travel_Rarely,1015,Research & Development,5,Medical,Female,50,Laboratory Technician,1,5769,1,Yes,14,3,80,3,10,1,4
45,0,Non-Travel,336,Sales,26,Marketing,Male,52,Sales Executive,1,4385,1,No,15,3,80,3,10,4,5
31,0,Travel_Frequently,715,Sales,2,Other,Male,54,Sales Executive,1,5332,7,No,13,3,80,3,5,0,3
36,0,Travel_Rarely,559,Research & Development,12,Life Sciences,Female,76,Manufacturing Director,3,4663,9,Yes,12,3,80,3,3,1,1
34,0,Travel_Frequently,426,Research & Development,10,Life Sciences,Male,42,Manufacturing Director,4,4724,1,No,13,3,80,3,9,7,2
49,0,Travel_Rarely,722,Research & Development,25,Life Sciences,Female,84,Laboratory Technician,1,3211,1,No,14,3,80,2,9,1,4
39,0,Travel_Rarely,1387,Research & Development,10,Medical,Male,76,Manufacturing Director,1,5377,2,No,13,3,80,3,7,7,7
27,0,Travel_Rarely,1302,Research & Development,19,Other,Male,67,Laboratory Technician,1,4066,1,No,11,3,80,3,7,0,7
35,0,Travel_Rarely,819,Research & Development,18,Life Sciences,Male,48,Research Scientist,1,5208,1,No,11,3,80,3,16,1,10
28,0,Travel_Rarely,580,Research & Development,27,Medical,Female,39,Manufacturing Director,1,4877,0,No,21,4,80,2,5,0,0
21,0,Travel_Rarely,546,Research & Development,5,Medical,Male,97,Research Scientist,4,3117,1,No,18,3,80,3,2,2,2
18,1,Travel_Frequently,544,Sales,3,Medical,Female,70,Sales Representative,4,1569,1,Yes,12,3,80,4,0,0,0
47,0,Travel_Rarely,1176,Human Resources,26,Life Sciences,Female,98,Manager,3,19658,3,No,11,3,80,3,5,1,0
39,0,Travel_Rarely,170,Research & Development,3,Medical,Male,76,Laboratory Technician,3,3069,0,No,15,3,80,3,10,0,7
40,0,Travel_Rarely,884,Research & Development,15,Life Sciences,Female,80,Manufacturing Director,3,10435,1,No,13,3,80,3,18,14,12
35,0,Non-Travel,208,Research & Development,8,Life Sciences,Female,52,Healthcare Representative,3,4148,1,No,12,3,80,3,14,2,9
37,0,Travel_Rarely,671,Research & Development,19,Life Sciences,Male,85,Manufacturing Director,3,5768,3,No,17,3,80,2,4,0,2
39,0,Travel_Frequently,711,Research & Development,4,Medical,Female,81,Manufacturing Director,3,5042,0,No,13,3,80,1,9,3,8
45,0,Travel_Rarely,1329,Research & Development,2,Other,Female,59,Manufacturing Director,4,5770,1,No,19,3,80,3,10,3,9
38,0,Travel_Rarely,397,Research & Development,2,Medical,Female,54,Manufacturing Director,3,7756,3,Yes,19,3,80,4,5,0,2
35,1,Travel_Rarely,737,Sales,10,Medical,Male,55,Sales Executive,1,10306,9,No,17,3,80,3,13,6,0
37,0,Travel_Rarely,1470,Research & Development,10,Medical,Female,71,Research Scientist,2,3936,1,No,11,3,80,1,8,7,7
40,0,Travel_Rarely,448,Research & Development,16,Life Sciences,Female,84,Manufacturing Director,4,7945,6,Yes,15,3,80,2,4,3,3
44,0,Travel_Frequently,602,Human Resources,1,Human Resources,Male,37,Human Resources,4,5743,4,Yes,11,3,80,3,10,0,2
48,0,Travel_Frequently,365,Research & Development,4,Medical,Male,89,Manager,4,15202,2,No,25,4,80,3,2,2,2
35,1,Travel_Rarely,763,Sales,15,Medical,Male,59,Sales Executive,4,5440,6,Yes,14,3,80,2,2,2,2
24,0,Travel_Frequently,567,Research & Development,2,Technical Degree,Female,32,Research Scientist,4,3760,1,Yes,13,3,80,3,6,1,3
27,0,Travel_Rarely,486,Research & Development,8,Medical,Female,86,Research Scientist,3,3517,7,No,17,3,80,3,3,0,2
27,0,Travel_Frequently,591,Research & Development,2,Medical,Male,87,Research Scientist,4,2580,2,No,13,3,80,2,4,1,2
40,1,Travel_Rarely,1329,Research & Development,7,Life Sciences,Male,73,Laboratory Technician,1,2166,3,Yes,14,3,80,1,4,0,3
29,0,Travel_Rarely,469,Sales,10,Medical,Male,42,Sales Executive,3,5869,9,No,11,3,80,3,5,1,4
36,0,Travel_Rarely,711,Research & Development,5,Life Sciences,Female,42,Healthcare Representative,1,8008,4,No,12,3,80,3,3,0,2
25,0,Travel_Frequently,772,Research & Development,2,Life Sciences,Male,77,Manufacturing Director,3,5206,1,No,17,3,80,3,7,0,7
39,0,Travel_Rarely,492,Research & Development,12,Medical,Male,66,Manufacturing Director,2,5295,4,No,21,4,80,3,5,1,0
49,0,Travel_Rarely,301,Research & Development,22,Other,Female,72,Research Director,2,16413,3,No,16,3,80,3,4,1,2
50,0,Travel_Rarely,813,Research & Development,17,Life Sciences,Female,50,Research Director,1,13269,5,No,15,3,80,3,14,1,11
20,0,Travel_Rarely,1141,Sales,2,Medical,Female,31,Sales Representative,3,2783,1,No,19,3,80,3,2,2,2
34,0,Travel_Rarely,1130,Research & Development,3,Life Sciences,Female,66,Research Scientist,2,5433,1,No,12,3,80,3,11,7,9
36,0,Travel_Rarely,311,Research & Development,7,Life Sciences,Male,77,Laboratory Technician,2,2013,2,No,11,3,80,3,4,1,3
49,0,Travel_Rarely,465,Research & Development,6,Life Sciences,Female,41,Healthcare Representative,3,13966,2,Yes,19,3,80,3,15,2,12
36,0,Non-Travel,894,Research & Development,1,Medical,Female,33,Manufacturing Director,3,4374,0,No,15,3,80,3,3,1,2
36,0,Travel_Rarely,1040,Research & Development,3,Life Sciences,Male,79,Healthcare Representative,1,6842,6,No,20,4,80,3,5,0,4
54,0,Travel_Rarely,584,Research & Development,22,Medical,Female,91,Manager,3,17426,3,No,25,4,80,3,10,4,7
43,0,Travel_Rarely,1291,Research & Development,15,Life Sciences,Male,65,Research Director,3,17603,1,No,24,4,80,3,14,6,11
35,1,Travel_Frequently,880,Sales,12,Other,Male,36,Sales Executive,4,4581,3,Yes,24,4,80,4,11,6,7
38,0,Travel_Frequently,1189,Research & Development,1,Life Sciences,Male,90,Research Scientist,4,4735,7,No,15,3,80,4,13,2,9
29,0,Travel_Rarely,991,Sales,5,Medical,Male,43,Sales Executive,2,4187,1,Yes,13,3,80,2,10,0,9
33,0,Travel_Rarely,392,Sales,2,Medical,Male,93,Sales Executive,4,5505,1,No,14,3,80,3,6,0,4
32,0,Travel_Rarely,977,Research & Development,2,Medical,Male,45,Research Scientist,2,5470,0,No,13,3,80,2,9,1,6
31,0,Travel_Rarely,1112,Sales,5,Life Sciences,Female,67,Sales Executive,4,5476,1,No,11,3,80,3,10,0,2
49,0,Travel_Rarely,464,Research & Development,16,Medical,Female,74,Laboratory Technician,1,2587,4,Yes,16,3,80,2,2,2,2
38,0,Travel_Frequently,148,Research & Development,2,Medical,Female,42,Laboratory Technician,2,2440,1,No,22,4,80,3,4,3,3
47,0,Travel_Rarely,1225,Sales,2,Life Sciences,Female,47,Manager,2,15972,6,No,14,3,80,3,3,1,2
49,0,Travel_Rarely,809,Research & Development,1,Life Sciences,Male,36,Manager,3,15379,4,No,14,3,80,3,8,0,0
41,0,Travel_Rarely,1206,Sales,23,Life Sciences,Male,80,Sales Executive,3,7082,3,Yes,16,3,80,3,2,0,2
20,0,Travel_Rarely,727,Sales,9,Life Sciences,Male,54,Sales Representative,1,2728,1,No,11,3,80,3,2,0,2
33,0,Non-Travel,530,Sales,16,Life Sciences,Female,36,Sales Executive,4,5368,1,Yes,25,4,80,3,6,1,2
36,0,Travel_Rarely,1351,Research & Development,26,Life Sciences,Male,80,Healthcare Representative,3,5347,6,No,14,3,80,2,3,0,2
44,0,Travel_Rarely,528,Human Resources,1,Life Sciences,Female,44,Human Resources,4,3195,4,Yes,18,3,80,3,2,2,2
23,1,Travel_Rarely,1320,Research & Development,8,Medical,Male,93,Laboratory Technician,3,3989,1,Yes,11,3,80,3,5,1,2
38,0,Travel_Rarely,1495,Research & Development,4,Medical,Female,87,Laboratory Technician,3,3306,7,No,19,3,80,2,0,0,0
53,0,Travel_Rarely,1395,Research & Development,24,Medical,Male,48,Healthcare Representative,4,7005,3,No,15,3,80,3,4,1,2
48,1,Travel_Frequently,708,Sales,7,Medical,Female,95,Sales Representative,3,2655,2,Yes,11,3,80,3,9,7,7
32,1,Travel_Rarely,1259,Research & Development,2,Life Sciences,Male,95,Laboratory Technician,2,1393,1,No,12,3,80,3,1,0,0
26,0,Non-Travel,786,Research & Development,7,Medical,Male,76,Laboratory Technician,4,2570,1,No,20,4,80,3,7,5,7
55,0,Travel_Rarely,1441,Research & Development,22,Technical Degree,Male,94,Research Scientist,2,3537,5,No,12,3,80,3,4,1,2
34,0,Travel_Rarely,1157,Research & Development,5,Medical,Male,57,Laboratory Technician,4,3986,1,No,14,3,80,4,15,4,13
60,0,Travel_Rarely,370,Research & Development,1,Medical,Male,92,Healthcare Representative,4,10883,3,No,20,4,80,4,1,0,0
33,0,Travel_Rarely,267,Research & Development,21,Medical,Male,79,Laboratory Technician,2,2028,1,No,18,3,80,3,14,2,13
37,0,Travel_Frequently,1278,Sales,1,Medical,Male,31,Sales Executive,4,9525,1,No,14,3,80,2,6,1,3
34,0,Travel_Rarely,678,Research & Development,19,Life Sciences,Female,35,Research Scientist,4,2929,1,No,12,3,80,3,10,8,7
23,1,Travel_Rarely,427,Sales,7,Life Sciences,Male,99,Sales Representative,4,2275,1,Yes,21,4,80,3,3,0,2
44,0,Travel_Rarely,921,Research & Development,2,Life Sciences,Female,96,Healthcare Representative,4,7879,1,Yes,19,3,80,3,8,6,7
35,0,Travel_Frequently,146,Research & Development,2,Medical,Male,79,Research Scientist,4,4930,0,Yes,14,3,80,4,5,1,4
43,0,Travel_Rarely,1179,Sales,2,Medical,Male,73,Sales Executive,4,7847,1,Yes,17,3,80,3,10,8,8
24,0,Travel_Rarely,581,Research & Development,9,Medical,Male,62,Research Scientist,3,4401,1,No,16,3,80,3,5,0,4
41,0,Travel_Rarely,918,Sales,6,Marketing,Male,35,Sales Executive,3,9241,1,No,12,3,80,3,10,8,7
29,0,Travel_Rarely,1082,Research & Development,9,Medical,Female,43,Laboratory Technician,3,2974,9,No,17,3,80,3,5,1,2
36,0,Travel_Rarely,530,Sales,2,Life Sciences,Female,51,Sales Representative,4,4502,3,No,15,3,80,2,13,6,7
45,0,Non-Travel,1238,Research & Development,1,Life Sciences,Male,74,Healthcare Representative,3,10748,3,No,23,4,80,2,23,14,4
24,1,Travel_Rarely,240,Human Resources,22,Human Resources,Male,58,Human Resources,3,1555,1,No,11,3,80,3,1,0,0
47,1,Travel_Frequently,1093,Sales,9,Life Sciences,Male,82,Sales Executive,3,12936,7,No,11,3,80,1,23,14,10
26,0,Travel_Rarely,390,Research & Development,17,Medical,Male,62,Laboratory Technician,3,2305,1,No,15,3,80,4,3,0,2
45,0,Travel_Rarely,1005,Research & Development,28,Technical Degree,Female,48,Research Director,2,16704,1,No,11,3,80,3,21,8,6
32,0,Travel_Frequently,585,Research & Development,10,Life Sciences,Male,56,Research Scientist,3,3433,6,No,13,3,80,2,5,1,3
31,0,Travel_Rarely,741,Research & Development,2,Life Sciences,Male,69,Laboratory Technician,3,3477,1,No,14,3,80,4,5,0,3
41,0,Non-Travel,552,Human Resources,4,Human Resources,Male,60,Human Resources,2,6430,6,No,19,3,80,3,3,1,2
40,0,Travel_Rarely,369,Research & Development,8,Life Sciences,Female,92,Manufacturing Director,1,6516,2,Yes,16,3,80,3,1,0,0
24,0,Travel_Rarely,506,Research & Development,29,Medical,Male,91,Laboratory Technician,1,3907,1,No,13,3,80,4,6,1,2
46,0,Travel_Rarely,717,Research & Development,13,Life Sciences,Male,34,Healthcare Representative,2,5562,6,No,14,3,80,3,10,0,9
35,0,Travel_Rarely,1370,Research & Development,27,Life Sciences,Male,49,Manufacturing Director,3,6883,2,No,16,3,80,3,7,0,7
30,0,Travel_Rarely,793,Research & Development,16,Life Sciences,Male,33,Research Scientist,4,2862,1,No,12,3,80,2,10,0,8
47,0,Non-Travel,543,Sales,2,Marketing,Male,87,Sales Executive,2,4978,7,No,11,3,80,1,1,0,0
46,0,Travel_Rarely,1277,Sales,2,Life Sciences,Male,74,Sales Executive,4,10368,4,Yes,12,3,80,2,10,0,3
36,1,Travel_Rarely,1456,Sales,13,Marketing,Male,96,Sales Executive,1,6134,5,Yes,13,3,80,3,2,2,2
32,1,Travel_Rarely,964,Sales,1,Life Sciences,Male,34,Sales Executive,2,6735,6,No,15,3,80,3,0,0,0
23,0,Travel_Rarely,160,Research & Development,4,Medical,Female,51,Laboratory Technician,2,3295,1,No,13,3,80,1,3,1,2
31,0,Travel_Frequently,163,Research & Development,24,Technical Degree,Female,30,Manufacturing Director,4,5238,2,No,20,4,80,2,5,1,4
39,0,Non-Travel,792,Research & Development,1,Life Sciences,Male,77,Laboratory Technician,4,6472,1,Yes,15,3,80,3,9,5,8
32,0,Travel_Rarely,371,Sales,19,Life Sciences,Male,80,Sales Executive,3,9610,3,No,13,3,80,1,4,0,2
40,0,Travel_Rarely,611,Sales,7,Medical,Male,88,Manager,2,19833,1,No,14,3,80,2,21,12,8
45,0,Travel_Rarely,176,Human Resources,4,Life Sciences,Female,56,Human Resources,3,9756,4,No,21,4,80,4,5,0,3
30,0,Travel_Frequently,1312,Research & Development,2,Technical Degree,Female,78,Research Scientist,1,4968,0,No,16,3,80,3,9,0,7
24,0,Travel_Frequently,897,Human Resources,10,Medical,Male,59,Human Resources,4,2145,0,No,14,3,80,3,2,2,1
30,1,Travel_Frequently,600,Human Resources,8,Human Resources,Female,66,Human Resources,4,2180,6,No,11,3,80,2,4,1,2
31,0,Travel_Rarely,1003,Sales,5,Technical Degree,Male,51,Sales Executive,3,8346,1,No,19,3,80,3,5,0,2
27,0,Travel_Rarely,1054,Research & Development,8,Medical,Female,67,Research Scientist,4,3445,1,No,11,3,80,2,6,1,4
29,1,Travel_Rarely,428,Sales,9,Marketing,Female,52,Sales Representative,2,2760,1,No,13,3,80,3,2,2,2
29,0,Travel_Frequently,461,Research & Development,1,Life Sciences,Male,70,Healthcare Representative,3,6294,8,Yes,12,3,80,4,3,0,2
30,0,Travel_Rarely,979,Sales,15,Marketing,Male,94,Sales Executive,1,7140,2,No,11,3,80,3,7,1,7
34,0,Travel_Rarely,181,Research & Development,2,Medical,Male,97,Research Scientist,4,2932,0,Yes,14,3,80,3,5,1,2
33,0,Non-Travel,1283,Sales,2,Marketing,Female,62,Sales Executive,2,5147,8,No,15,3,80,2,11,1,7
49,0,Travel_Rarely,1313,Sales,11,Marketing,Female,80,Sales Executive,4,4507,3,No,12,3,80,4,5,0,4
33,1,Travel_Rarely,211,Sales,16,Life Sciences,Female,74,Sales Executive,1,8564,2,Yes,20,4,80,2,0,0,0
38,0,Travel_Frequently,594,Research & Development,2,Medical,Female,75,Laboratory Technician,2,2468,4,No,14,3,80,2,6,0,5
31,1,Travel_Rarely,1079,Sales,16,Marketing,Male,70,Sales Executive,3,8161,2,No,13,3,80,3,1,0,0
29,0,Travel_Rarely,590,Research & Development,4,Technical Degree,Female,91,Research Scientist,1,2109,1,No,13,3,80,3,1,0,0
30,0,Travel_Rarely,305,Research & Development,16,Life Sciences,Male,58,Healthcare Representative,3,5294,3,No,16,3,80,3,7,1,7
32,0,Non-Travel,953,Research & Development,5,Technical Degree,Male,65,Research Scientist,2,2718,2,No,14,3,80,3,7,0,7
38,0,Travel_Rarely,833,Research & Development,18,Medical,Male,60,Healthcare Representative,4,5811,3,Yes,16,3,80,3,1,1,0
43,1,Travel_Frequently,807,Research & Development,17,Technical Degree,Male,38,Research Scientist,3,2437,9,Yes,16,3,80,3,1,0,0
42,0,Travel_Rarely,855,Research & Development,12,Medical,Male,57,Laboratory Technician,2,2766,8,No,22,4,80,2,5,0,4
55,0,Travel_Rarely,478,Research & Development,2,Medical,Male,60,Research Director,1,19038,8,No,12,3,80,3,1,0,0
33,0,Non-Travel,775,Research & Development,4,Technical Degree,Male,90,Research Scientist,2,3055,5,No,15,3,80,2,9,1,7
41,0,Travel_Rarely,548,Research & Development,9,Life Sciences,Male,94,Laboratory Technician,1,2289,1,No,20,4,80,3,5,0,4
34,0,Non-Travel,1375,Sales,10,Life Sciences,Male,87,Sales Executive,3,4001,1,Yes,14,3,80,3,15,0,7
53,0,Non-Travel,661,Research & Development,1,Medical,Female,60,Manufacturing Director,3,12965,4,Yes,20,4,80,2,3,0,2
43,0,Travel_Rarely,244,Human Resources,2,Life Sciences,Male,97,Human Resources,4,3539,0,No,13,3,80,3,9,1,8
34,0,Travel_Rarely,511,Sales,3,Life Sciences,Female,32,Sales Executive,4,6029,5,No,12,3,80,3,2,2,2
21,1,Travel_Rarely,337,Sales,7,Marketing,Male,31,Sales Representative,2,2679,1,No,13,3,80,3,1,1,0
38,0,Travel_Rarely,1153,Research & Development,6,Other,Female,40,Laboratory Technician,3,3702,1,No,11,3,80,3,5,0,4
22,1,Travel_Rarely,1294,Research & Development,8,Medical,Female,79,Laboratory Technician,1,2398,1,Yes,17,3,80,3,1,0,0
31,0,Travel_Rarely,196,Sales,29,Marketing,Female,91,Sales Executive,4,5468,1,No,14,3,80,3,12,5,7
51,0,Travel_Rarely,942,Research & Development,3,Technical Degree,Female,53,Manager,3,13116,2,No,11,3,80,3,2,2,2
37,0,Travel_Rarely,589,Sales,9,Marketing,Male,46,Sales Executive,2,4189,1,No,14,3,80,3,5,0,3
46,0,Travel_Rarely,734,Research & Development,2,Medical,Male,46,Research Director,4,19328,7,Yes,17,3,80,3,2,2,2
36,0,Travel_Rarely,1383,Research & Development,10,Life Sciences,Male,90,Healthcare Representative,1,8321,7,Yes,13,3,80,3,12,5,7
44,1,Travel_Frequently,429,Research & Development,1,Medical,Male,99,Research Scientist,2,2342,1,Yes,12,3,80,2,5,2,3
37,0,Travel_Rarely,1239,Human Resources,8,Other,Male,89,Human Resources,2,4071,2,No,13,3,80,2,10,4,7
35,1,Travel_Rarely,303,Sales,27,Life Sciences,Male,84,Sales Executive,4,5813,1,Yes,18,3,80,3,10,7,7
33,0,Travel_Rarely,867,Research & Development,8,Life Sciences,Male,90,Research Scientist,1,3143,6,No,19,3,80,3,10,7,6
28,0,Travel_Rarely,1181,Research & Development,1,Life Sciences,Male,82,Research Scientist,4,2044,1,No,11,3,80,4,5,0,3
39,0,Travel_Rarely,1253,Research & Development,10,Medical,Male,65,Research Director,3,13464,7,No,21,4,80,3,4,2,2
46,0,Non-Travel,849,Sales,26,Life Sciences,Male,98,Sales Executive,2,7991,8,No,15,3,80,3,2,2,2
40,0,Travel_Rarely,616,Research & Development,2,Life Sciences,Female,99,Laboratory Technician,1,3377,4,No,17,3,80,2,4,0,2
42,0,Travel_Rarely,1128,Research & Development,13,Medical,Male,95,Healthcare Representative,1,5538,5,No,18,3,80,2,0,0,0
35,0,Non-Travel,1180,Research & Development,2,Medical,Male,90,Manufacturing Director,4,5762,2,No,14,3,80,3,7,1,7
